County_Name,State,State_Index,NUM_POP_2014,PER_POP_Change,PER_Female,PER_White_Only,PER_Black,PER_Native_American,PER_Asian,PER_Pacific_Islander,Per_Multiracial,PER_Hispanic,PER_Color,PER_Same_Residence,PER_Foreign_Born,PER_DIFF_Age_Groups,PER_Veterans,PER_EDU_High_School,PER_EDU_College,NUM_Mean_Work_Travel_Time,PER_Homeownership,PER_Apartments,NUM_House_Value,NUM_Person_In_Households,NUM_INC_Per_Capita,NUM_INC_Median_Household,PER_Below_Poverty,PER_Not_Farm_Employment_Change,NUM_Firms_Per_Capita,PER_Firms_Color,PER_Firms_Women,PER_Merchant_Sales_Per_Capita,PER_Retail_Sales_Per_Capita,PER_Food_Sales_Per_Capita,NUM_Sales_Per_Capita,NUM_Building_Permits,NUM_Land_Area,NUM_Pop_Per_Area,PER_Voters,PER_Vote_Diff,Win_Strength,Party_Winner
Mills County,TX,14,4870,-1.3,51.0,80.3,1.1,0.9,0.2,0.0,1.2,17.3,20.700000000000003,94.4,11.5,-2.8000000000000007,8.439425051334702,81.5,21.9,17.5,80.1,2.7,104100,2.59,22651,44213,13.1,3.5,0.13572895277207392,0.0,0.0,0.0,14.450308008213552,0.4271047227926078,14.87741273100616,0,748.26,6.6,45.95482546201232,-76.2734584451,-2,-1
Mitchell County,TX,14,9076,-3.5,39.9,48.5,11.9,1.5,0.7,0.1,1.7,39.2,55.1,74.6,26.6,6.199999999999999,6.886293521375055,75.3,8.3,22.5,74.6,5.7,45800,2.53,15936,42045,11.7,5.7,0.0,0.0,0.0,0.372851476421331,6.143014543851917,0.40403261348611724,6.919898633759366,5,911.09,10.3,24.129572498898195,-65.1598173516,-2,-1
Montague County,TX,14,19416,-1.5,50.8,86.5,0.8,1.4,0.4,0.0,1.4,10.5,14.5,85.2,9.1,1.5,9.512772970745777,82.0,16.6,25.5,75.6,9.0,86000,2.41,24699,44231,15.6,4.3,0.11351462711166048,0.0,31.5,1.9857849196538937,11.005407911001235,0.5631953028430161,13.554388133498145,0,930.91,21.2,44.31396786155748,-77.18503021849999,-2,-1
Montgomery County,TX,14,518947,13.9,50.5,68.6,4.9,1.0,2.7,0.1,1.7,22.5,32.9,83.5,19.2,14.8,6.185410070777941,86.3,30.7,31.7,72.9,15.5,166200,2.87,32911,67766,12.4,6.3,0.07759751959255955,11.799999999999999,25.9,12.331367172370204,10.1360370134137,1.4039622543342576,23.871366440118162,7145,1041.74,437.5,39.133668756154286,-51.4292185953,-2,-1
Moore County,TX,14,22148,1.1,47.9,34.9,3.0,1.5,8.6,0.2,1.2,52.8,67.3,80.6,54.1,21.1,2.627776774426585,67.5,13.2,16.4,72.8,12.6,85600,3.2,19770,51181,15.4,0.7,0.06488170489434712,26.0,0.0,0.0,9.83714105111071,1.0382427307206068,10.875383781831317,16,899.69,24.3,23.758352898681597,-54.69403268719999,-2,-1
Morris County,TX,14,12743,-1.5,52.0,65.1,23.0,1.2,0.5,0.1,2.0,9.1,35.9,84.4,7.6,1.8999999999999986,9.44832457035235,82.0,13.1,23.1,74.2,7.3,69900,2.56,20045,37849,20.6,-3.8,0.0864788511339559,11.0,36.9,10.902456250490465,5.516754296476497,0.6916738601585184,17.110884407125482,1,251.99,51.3,38.954720238562345,-40.652699436000006,-1,-1
Motley County,TX,14,1153,-4.7,48.4,79.9,2.1,1.7,0.9,0.0,0.2,16.5,21.4,83.5,10.5,-8.5,6.418039895923678,86.8,18.1,17.8,66.3,3.0,59800,2.73,18828,35845,25.5,0.0,0.22289679098005205,0.0,0.0,0.0,4.527320034692107,0.2688638334778838,4.796183868169991,0,989.56,1.2,53.772766695576756,-85.64516129027,-2,-1
Nacogdoches County,TX,14,65301,1.2,52.3,60.3,18.3,0.9,1.7,0.1,1.7,18.5,41.2,77.3,16.2,10.4,5.225034838670158,80.5,24.3,18.7,58.1,20.1,101700,2.52,20362,36777,25.7,2.9,0.07390392183886924,11.5,19.1,0.0,10.585381540864612,1.3445582762897965,11.929939817154407,68,946.54,68.2,34.3486317208006,-35.349977708400004,-1,-1
Navarro County,TX,14,48195,0.8,50.5,58.0,14.0,1.1,0.8,0.9,1.7,25.6,44.1,85.1,20.5,10.0,6.482000207490404,78.6,16.5,24.2,67.8,11.1,79500,2.68,20327,40795,21.1,4.8,0.06870007262164125,3.9000000000000004,32.2,5.92849880693018,9.788525780682644,0.8850088183421517,16.602033405954973,23,1009.63,47.3,33.99107791264654,-48.7486265414,-1,-1
Newton County,TX,14,14138,-2.1,48.4,73.8,20.1,0.8,0.7,0.0,1.5,3.6,26.700000000000003,89.2,3.8,4.0,10.737020795020513,85.1,7.5,33.7,76.8,2.4,77500,2.87,20431,37246,16.1,-2.0,0.05955580704484369,0.0,0.0,0.7069599660489461,3.6019946244164665,0.13156033385203,4.440514924317442,0,933.68,15.5,28.36327627670109,-49.4513715711,-1,-1
Nolan County,TX,14,15093,-0.8,49.7,57.7,5.2,1.0,0.7,0.0,1.5,36.0,44.4,84.4,22.1,8.900000000000002,6.678592725104353,78.7,12.5,17.0,69.7,12.1,52200,2.65,19002,36806,18.5,1.0,0.062280527396806465,0.0,0.0,0.0,11.905850394222487,1.1137613463194858,13.019611740541974,0,912.0,16.7,31.431789571324455,-53.161888701500004,-2,-1
Nueces County,TX,14,356221,4.7,50.7,30.9,4.4,0.8,2.0,0.1,1.4,62.4,71.1,80.1,40.2,12.3,8.10367721161863,79.8,20.0,19.7,58.6,27.5,110300,2.72,23671,47057,18.4,0.6,0.08240670819519344,40.1,25.3,8.361396436481847,12.111722778836734,1.85836882160232,22.3314880369209,2452,838.48,405.8,29.183568627340893,-1.541006945200002,0,-1
Ochiltree County,TX,14,10758,5.2,49.1,45.8,1.0,1.4,0.8,0.0,1.3,51.5,56.0,83.6,42.7,21.2,4.647704034207102,69.5,15.3,17.8,70.0,9.8,80100,2.78,23382,49964,17.3,0.7,0.0997397285740844,0.0,0.0,12.937070087376837,9.057817438185536,0.8536902770031605,22.848577802565533,7,917.63,11.1,27.709611451942738,-78.96678966788001,-2,-1
Oldham County,TX,14,2070,0.9,48.9,78.6,3.6,1.1,1.2,0.0,1.8,14.6,22.3,88.2,10.4,14.200000000000001,4.009661835748792,87.3,31.3,17.6,72.6,4.9,83700,2.35,22519,48929,14.2,-6.3,0.05507246376811594,0.0,0.0,0.0,8.114492753623189,1.4101449275362319,9.52463768115942,0,1500.53,1.4,45.65217391304348,-81.69312169313,-2,-1
Orange County,TX,14,83433,2.0,50.5,81.6,8.8,0.7,1.1,0.1,1.5,6.9,19.1,85.8,5.3,9.6,7.76790958014215,86.2,13.0,22.9,76.0,9.1,91900,2.62,24736,49507,14.4,1.8,0.08008821449546343,6.1,26.8,1.3706087519326886,10.211726774777366,1.0218498675584002,12.604185394268455,428,333.67,245.3,38.067671065405776,-61.9281508769,-2,-1
Palo Pinto County,TX,14,28096,-0.1,50.9,75.5,2.5,1.0,0.7,0.1,1.5,19.8,25.6,85.9,12.9,6.0,8.648917995444192,79.4,15.1,23.7,71.6,10.5,85200,2.64,23655,41670,18.5,3.3,0.10492596810933941,0.0,0.0,0.0,9.705046981776766,1.5980566628701594,11.303103644646924,5,951.79,29.5,36.21511958997722,-64.09828009829998,-2,-1
Panola County,TX,14,23769,-0.1,50.5,73.1,16.0,0.6,0.5,0.1,1.7,9.1,28.0,87.4,6.7,7.300000000000001,7.307837940174177,83.5,11.8,24.8,81.4,2.6,83900,2.63,26525,52453,12.7,-12.0,0.06946022129664689,0.0,26.8,3.3670747612436367,9.337919138373511,0.7714670368967983,13.476460936513947,14,801.75,29.7,43.80916319575918,-63.4783443772,-2,-1
Parker County,TX,14,123164,5.3,50.0,84.4,1.7,0.9,0.7,0.1,1.6,11.4,16.4,86.2,8.5,9.599999999999998,8.649443019064012,88.1,25.0,31.0,79.2,6.7,152900,2.72,30692,64515,10.9,3.4,0.10063817349225423,4.5,24.0,4.256146276509369,12.323641648533663,0.8960816472345815,17.475869572277613,382,903.48,129.4,45.80315676658764,-67.5447148706,-2,-1
Parmer County,TX,14,9908,-3.5,48.3,35.9,1.7,2.0,0.5,0.3,1.0,62.1,67.6,83.4,49.4,16.400000000000002,3.7040775131207107,62.5,16.2,15.0,71.2,4.7,86400,3.12,19304,44943,21.3,11.2,0.0724666935809447,0.0,0.0,22.70357287040775,3.9845579329834475,0.18439644731530078,26.8725272507065,13,880.78,11.7,28.441663302381915,-37.721788502500004,-1,-1
Pecos County,TX,14,15893,2.5,43.3,26.5,4.4,1.1,1.2,0.1,1.0,67.6,75.39999999999999,81.8,52.2,12.1,5.19096457559932,68.7,12.7,17.0,65.4,13.1,64300,2.89,20245,47019,16.7,3.0,0.07619706789152457,0.0,15.0,7.364563015163909,9.689423016422325,1.529981752973007,18.58396778455924,7,4763.85,3.3,26.219090165481656,-21.886249100100002,0,-1
Polk County,TX,14,46079,1.5,46.4,71.0,11.4,2.2,0.7,0.1,1.4,14.4,30.200000000000003,85.5,13.3,0.6000000000000014,9.89170771935155,76.9,11.3,26.1,79.6,3.1,78600,2.44,19498,37855,20.2,-1.6,0.09804900279953992,0.0,28.3,1.1091820569022766,9.666876451311877,0.7242344668938128,11.500292975107966,469,1057.09,43.0,74.7498860652358,-56.509116246699996,-2,-1
Potter County,TX,14,121627,0.5,48.7,46.3,10.6,1.3,4.8,0.1,2.0,37.4,56.2,78.9,30.6,16.0,6.182837692288719,75.7,15.6,18.3,58.5,21.0,85900,2.72,19861,37951,23.1,1.3,0.08637884680210808,18.8,28.0,16.970327312192193,20.472206006889916,2.6804821297902603,40.12301544887237,853,908.37,133.3,23.292525508316412,-41.93081539,-1,-1
Presidio County,TX,14,6976,-10.8,50.1,14.0,1.5,1.6,1.6,0.0,0.9,82.7,88.3,87.6,87.1,5.0,5.361238532110092,54.7,23.6,15.7,71.9,11.2,48500,2.88,16175,29634,24.8,8.1,0.0,0.0,0.0,0.4544151376146789,6.093606651376147,0.7180332568807339,7.26605504587156,9,3855.24,2.0,31.579701834862384,36.5864729914,1,1
Rains County,TX,14,11032,1.1,50.0,86.2,2.9,1.1,0.8,0.0,1.5,8.2,14.5,86.5,7.2,-3.400000000000002,12.46374184191443,82.2,11.0,32.6,81.4,4.7,96300,2.57,21946,44478,13.6,4.5,0.0,0.0,0.0,0.0,8.515862944162437,0.5614575779550399,9.077320522117477,5,229.45,47.6,41.96881798404641,-71.2742980561,-2,-1
Randall County,TX,14,128220,6.2,50.8,74.3,3.2,0.9,1.7,0.1,1.7,19.5,27.1,83.8,10.8,10.700000000000001,7.247699266885041,91.1,30.2,19.2,69.1,18.3,141900,2.52,29124,58529,10.3,-0.7,0.09262985493682732,5.8999999999999995,26.7,0.0,11.429870535017939,1.0284978942442677,12.458368429262206,62,911.54,132.4,41.96927156449852,-65.11251927969998,-2,-1
Reagan County,TX,14,3755,11.5,47.7,30.2,3.9,1.1,0.7,0.0,2.2,65.9,73.80000000000001,86.6,50.8,20.0,2.4766977363515315,61.2,10.6,17.7,72.5,3.0,66200,2.87,26633,61250,9.5,18.3,0.0,0.0,0.0,1.1696404793608521,6.317177097203729,0.5901464713715047,8.076964047936086,19,1175.3,2.9,23.96804260985353,-60.222222222199996,-2,-1
Real County,TX,14,3371,1.9,50.6,69.6,0.9,1.9,0.3,0.4,1.8,26.7,32.0,82.1,13.2,-11.2,11.628596855532482,76.6,19.5,20.7,76.8,0.2,102200,2.89,17931,33885,20.2,-1.1,0.0,0.0,0.0,0.0,2.8003559774547613,1.0863245327795907,3.886680510234352,0,699.2,4.7,49.77751409077425,-66.7461263409,-2,-1
Red River County,TX,14,12446,-3.2,51.7,73.1,17.4,1.5,0.3,0.0,1.7,7.2,28.099999999999998,84.9,5.5,-2.6000000000000014,8.508757833842198,76.7,14.5,26.6,70.8,7.7,69200,2.47,19014,31712,16.1,-6.1,0.0896673630081954,0.0,0.0,1.213241201992608,4.918929776635063,0.0,6.132170978627672,8,1036.58,12.4,41.354652097059294,-53.934330677999995,-2,-1
Reeves County,TX,14,14349,4.1,39.9,19.1,5.5,0.9,1.1,0.1,0.8,74.4,82.80000000000001,83.3,62.1,10.5,4.202383441354798,63.2,10.5,16.8,75.0,9.7,40100,3.31,15467,40571,21.9,1.4,0.0368666806049202,44.8,18.0,0.0,7.890654401003554,0.8675865914000975,8.758240992403652,3,2635.38,5.2,22.18969963063628,7.600502512600005,0,1
Refugio County,TX,14,7302,-1.1,50.5,42.5,6.7,1.0,0.8,0.0,1.5,49.8,59.8,84.0,27.5,2.400000000000002,8.230621747466447,78.6,11.2,22.4,77.6,4.0,66300,2.5,23174,44548,16.2,5.3,0.10983292248698986,0.0,0.0,2.4638455217748563,8.485894275540948,0.0,10.949739797315804,22,770.44,9.6,40.33141605039715,-27.028862478799997,-1,-1
Roberts County,TX,14,928,-0.1,50.8,86.4,0.5,0.3,0.2,0.0,2.4,10.9,14.3,87.1,3.3,6.099999999999998,3.771551724137931,92.6,33.2,15.6,90.1,0.0,104600,2.75,36172,67321,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,924.06,1.0,59.26724137931034,-91.63636363634001,-2,-1
Robertson County,TX,14,16500,-0.7,50.5,58.3,20.6,0.9,0.8,0.1,1.6,19.7,43.7,91.1,15.3,5.899999999999999,5.793939393939394,76.3,15.8,26.5,71.2,8.8,77400,2.79,21709,40601,20.7,8.7,0.06060606060606061,0.0,29.7,0.0,6.984,0.921030303030303,7.905030303030303,9,855.68,19.4,42.484848484848484,-35.121255349500004,-1,-1
Rockwall County,TX,14,87809,12.1,51.0,72.6,6.1,0.8,2.8,0.1,1.8,17.0,28.6,89.3,15.7,15.899999999999999,5.764784930929632,91.2,36.5,30.8,83.6,7.6,187800,2.99,34617,86119,5.9,0.6,0.09331617487956816,9.7,29.8,0.0,10.77666298443212,1.2060267170791148,11.982689701511235,965,127.04,616.7,45.01702558963204,-47.46641706089999,-1,-1
Runnels County,TX,14,10416,-0.8,50.0,62.3,2.6,1.6,0.7,0.1,1.1,33.9,40.0,94.0,13.1,3.3999999999999986,8.41973886328725,77.6,14.9,18.1,73.3,5.1,59100,2.67,20235,37667,21.9,2.6,0.11952764976958526,0.0,0.0,2.3657834101382487,12.326612903225806,0.5387864823348695,15.231182795698924,4,1050.95,10.0,36.1463133640553,-74.07702523239999,-2,-1
Rusk County,TX,14,53923,1.1,47.1,64.3,17.7,1.0,0.7,0.1,1.6,16.1,37.2,81.8,13.2,8.1,8.093021530701185,79.8,13.8,24.1,76.0,6.0,93000,2.73,21640,45752,17.8,1.0,0.060382397121821856,0.0,0.0,1.8505090592140645,6.570851028318158,0.5515642675667155,8.972924355098938,3,924.03,57.7,35.22430131854682,-56.5441718437,-2,-1
Sabine County,TX,14,10350,-4.5,50.7,86.1,7.5,0.8,0.4,0.0,1.5,4.3,14.5,90.8,5.0,-10.0,14.376811594202898,80.3,13.4,28.8,87.2,1.5,69300,2.52,18762,32963,25.8,-7.8,0.0578743961352657,0.0,0.0,0.0,5.015169082125604,0.3232850241545894,5.338454106280193,0,491.39,22.0,44.850241545893724,-72.77035760449999,-2,-1
San Augustine County,TX,14,8610,-2.9,51.3,68.3,22.8,0.6,0.5,0.0,1.5,7.4,32.800000000000004,90.6,4.5,-4.900000000000002,10.464576074332172,77.2,12.4,26.5,77.7,4.2,68100,2.63,18695,28390,26.4,0.3,0.05737514518002323,0.0,0.0,0.7412311265969802,8.140766550522649,0.16039488966318236,9.04239256678281,0,530.66,16.7,41.38211382113821,-48.077462812200004,-1,-1
San Jacinto County,TX,14,27099,2.7,49.6,74.9,10.3,0.9,0.5,0.0,1.9,12.7,26.3,87.2,8.5,2.3999999999999986,8.516919443521902,78.9,12.0,40.4,83.0,2.6,88200,2.81,24733,46107,20.1,1.6,0.06989187792907488,0.0,0.0,0.0,2.0187829809218054,0.14642606738256025,2.1652090483043653,2,569.24,46.3,38.027233477250086,-58.3794274624,-2,-1
San Patricio County,TX,14,66915,3.3,49.8,40.2,2.2,0.9,1.1,0.1,1.4,56.0,61.7,83.4,35.8,13.100000000000001,7.995217813644175,77.0,14.7,22.3,68.6,15.2,89800,2.91,23373,50657,17.0,5.0,0.07809908092355974,27.2,27.6,2.020204737353359,9.289172831203766,1.1592169169842337,12.468594485541358,243,693.45,93.5,32.14974221026676,-24.0738158323,0,-1
San Saba County,TX,14,5622,-8.3,47.7,67.1,2.5,1.3,0.3,0.0,1.6,29.1,34.8,87.7,21.6,-2.0,8.128779793667734,81.0,13.1,18.8,79.4,3.9,71300,2.67,18009,37743,15.2,-1.7,0.0,0.0,0.0,3.215581643543223,10.756492351476343,0.7301672002845963,14.702241195304163,0,1135.3,5.4,41.87122020633227,-73.5768903993,-2,-1
Schleicher County,TX,14,3162,-8.6,48.9,45.4,1.8,0.6,0.5,0.0,1.7,52.2,56.800000000000004,88.1,34.2,14.1,5.34471853257432,76.3,21.9,23.8,73.8,8.1,86400,3.05,24787,50648,22.8,12.1,0.0,0.0,0.0,4.131246046805819,3.274193548387097,0.10531309297912714,7.510752688172043,1,1310.63,2.6,33.33333333333333,-57.8747628083,-2,-1
Scurry County,TX,14,17328,2.4,46.0,54.5,5.1,1.2,0.8,0.1,1.4,39.3,47.9,81.7,28.7,11.8,6.14612188365651,76.1,14.4,16.0,71.9,9.4,87200,2.6,22860,47513,15.7,6.0,0.08125577100646353,16.3,18.4,0.0,11.5178324099723,1.190904893813481,12.70873730378578,8,905.44,18.7,30.361265004616804,-69.7586010264,-2,-1
Shackelford County,TX,14,3343,-1.0,51.2,85.5,1.4,0.6,0.4,0.1,1.6,11.5,15.6,91.6,8.4,5.0,5.982650314089142,87.1,25.4,18.7,75.1,7.1,66200,2.29,25436,47277,16.1,11.1,0.17469338917140292,0.0,0.0,1.2324259647023632,4.440323063116961,0.5698474424169907,6.242596470236315,0,914.29,3.7,44.92970385880945,-84.88681757654,-2,-1
Shelby County,TX,14,25515,0.3,50.5,62.8,17.6,0.9,1.0,0.0,1.2,18.0,38.7,89.9,15.4,10.299999999999997,7.156574563981971,77.5,13.7,23.1,71.7,5.3,72000,2.59,21126,37081,22.1,-2.6,0.07681755829903979,0.0,25.6,3.8254752106603958,9.662081128747795,0.5844405251812659,14.071996864589456,15,795.58,32.0,35.55555555555556,-59.678130511499994,-2,-1
Sherman County,TX,14,3084,1.6,47.7,55.3,1.2,1.6,0.6,0.0,1.2,42.2,46.800000000000004,83.1,33.9,13.8,5.836575875486381,77.0,20.0,13.7,80.2,3.4,81900,3.15,21936,48185,13.7,11.1,0.04474708171206226,0.0,0.0,0.0,3.2681582360570687,0.0,3.2681582360570687,10,923.04,3.3,30.252918287937742,-76.2057877814,-2,-1
Smith County,TX,14,218842,4.4,51.7,60.7,17.9,0.8,1.5,0.1,1.6,18.7,40.6,81.2,16.9,9.399999999999999,7.105126072691713,85.2,24.5,22.1,67.0,17.1,120800,2.64,25626,47432,16.7,3.7,0.09717056140960145,14.100000000000001,22.2,4.213560468283053,14.211833194724962,1.541148408440793,19.966542071448806,389,921.45,227.6,38.00047522870381,-43.8943735645,-1,-1
Somervell County,TX,14,8694,2.4,50.7,76.8,1.2,1.3,1.0,0.0,2.3,19.4,25.2,82.0,16.4,5.399999999999999,8.902691511387163,84.4,29.0,26.4,73.8,5.4,139900,2.58,28134,55269,9.3,5.9,0.09316770186335403,0.0,18.0,1.7045088566827697,6.346790890269151,2.6595353117092246,10.710835058661146,18,186.46,45.5,44.582470669427195,-68.782249742,-2,-1
Starr County,TX,14,62955,3.3,51.4,3.8,0.4,0.3,0.3,0.0,0.2,95.8,97.0,91.0,95.6,21.7,1.5995552378683187,45.0,8.6,21.2,78.3,7.3,62900,3.81,11584,24927,39.2,0.8,0.1057263124453975,75.10000000000001,26.1,0.0,7.073004527043126,0.4155666746088476,7.488571201651974,0,1223.18,49.8,18.570407433881346,60.114618082299984,2,1
Stephens County,TX,14,9405,-2.3,47.7,73.0,2.6,1.1,0.5,0.0,1.0,22.9,28.099999999999998,80.6,15.6,3.1999999999999993,6.634768740031898,80.6,15.6,17.4,75.1,7.8,72400,2.5,20535,41728,18.8,-4.0,0.0,0.0,0.0,2.2730462519936205,8.38107389686337,0.6634768740031898,11.31759702286018,0,896.72,10.7,36.71451355661882,-77.75847089480001,-2,-1
Sterling County,TX,14,1339,17.1,47.8,57.8,1.3,1.8,0.1,0.1,2.3,38.0,43.6,89.5,27.5,10.0,1.7176997759522032,76.9,22.3,20.1,66.2,1.8,71900,2.88,20157,50543,15.1,17.0,0.13890963405526513,0.0,0.0,0.0,0.0,0.0,0.0,0,923.45,1.2,47.27408513816281,-75.6714060032,-2,-1
Stonewall County,TX,14,1403,-5.8,51.9,78.5,3.8,1.4,0.9,0.0,1.5,15.6,23.2,95.6,10.4,-3.400000000000002,8.695652173913043,74.6,20.2,18.0,78.7,3.2,49900,2.27,24063,42429,16.6,13.6,0.14611546685673557,0.0,0.0,0.0,6.133285816108339,0.0,6.133285816108339,0,916.31,1.6,49.96436208125446,-59.91440798850001,-2,-1
Sutton County,TX,14,3972,-3.8,49.7,38.1,0.9,1.0,0.4,0.0,0.8,60.8,63.9,90.6,47.3,9.399999999999999,4.73313192346425,76.9,17.9,14.8,65.1,8.4,80700,2.79,27721,53806,7.3,-4.4,0.0,0.0,0.0,7.364803625377643,10.55287009063444,2.4451158106747233,20.362789526686807,0,1453.93,2.8,35.62437059415912,-53.851590106,-2,-1
Swisher County,TX,14,7581,-3.5,47.7,48.8,8.3,1.4,0.4,0.1,1.4,42.1,53.7,78.5,25.2,7.299999999999997,8.125577100646353,78.3,16.3,16.7,73.1,7.8,62600,2.75,17880,36753,23.1,0.1,0.07677087455480808,10.7,29.6,5.590951061865189,4.649386624455876,0.5278986941036803,10.768236380424746,0,890.16,8.8,28.88800949742778,-55.205479452000006,-2,-1
Tarrant County,TX,14,1945360,7.5,51.1,49.3,16.2,0.9,5.3,0.2,2.3,27.8,52.7,82.4,27.7,16.900000000000002,6.079234691779414,84.5,29.5,26.0,61.7,27.7,136400,2.77,28266,56853,15.2,3.5,0.08127236089978204,28.900000000000002,30.0,13.263104001315952,12.81583203108936,1.9346115886005675,28.01354762100588,8985,863.61,2094.7,34.07245959616729,-8.702355951500007,0,-1
Taylor County,TX,14,135143,2.8,51.1,65.2,7.8,1.0,1.9,0.1,2.6,23.6,37.0,76.9,15.0,10.700000000000001,8.88170308488046,85.4,24.4,16.0,60.8,19.5,95800,2.56,23141,44891,17.4,0.6,0.08901681922112133,0.0,22.1,7.989670201194291,15.267457433977343,1.8216407805065744,25.07876841567821,278,915.55,143.6,33.49489059736723,-51.0869084964,-2,-1
Terrell County,TX,14,927,-5.8,46.8,46.0,1.9,2.8,2.4,0.0,1.1,48.9,57.099999999999994,85.8,49.3,-2.8999999999999986,6.68824163969795,74.5,17.4,16.1,72.2,1.0,57000,2.08,31578,39479,10.0,-17.8,0.0,0.0,0.0,0.0,4.180151024811219,0.0,4.180151024811219,0,2358.03,0.4,47.14131607335491,-33.6384439359,-1,-1
Terry County,TX,14,12739,0.7,47.2,41.3,5.2,1.1,0.6,0.0,1.2,53.2,61.300000000000004,79.7,35.9,12.299999999999999,3.846455765758694,69.1,15.5,20.0,72.2,7.2,64900,2.83,21201,37679,14.0,-0.3,0.0551848653740482,0.0,20.7,6.856189653818981,10.495329303713007,0.7807520213517545,18.132270978883742,3,888.84,14.2,13.839390847005259,-49.4044242768,-1,-1
Throckmorton County,TX,14,1608,-2.0,51.0,85.3,1.1,0.9,0.4,0.0,1.1,11.9,15.4,94.9,7.0,-3.8000000000000007,8.519900497512438,80.1,19.8,23.4,72.7,3.8,57500,2.11,24086,39286,13.7,12.0,0.0,0.0,0.0,2.1243781094527363,4.236940298507463,0.0,6.361318407960199,0,912.55,1.8,50.24875621890548,-78.09405940590001,-2,-1
Titus County,TX,14,32506,0.5,50.5,46.8,10.3,2.4,1.0,0.2,1.3,41.5,56.7,86.7,36.2,16.0,5.389774195533132,72.1,13.8,18.2,71.8,10.7,91600,2.98,19356,42939,22.0,-3.4,0.06918722697348181,0.0,0.0,0.0,13.077862548452593,1.2509998154186919,14.328862363871286,22,406.05,79.6,28.22863471359134,-42.14254577159999,-1,-1
Tom Green County,TX,14,116608,5.8,50.3,55.1,4.6,1.1,1.3,0.1,2.0,38.1,47.2,74.9,24.0,9.100000000000001,7.696727497255763,82.6,21.6,16.9,64.2,18.8,99000,2.5,23712,44545,16.2,6.2,0.08881037321624588,1.2,24.3,0.0,0.0,0.0,0.0,629,1521.97,72.4,32.677003293084525,-47.918853663600004,-1,-1
Travis County,TX,14,1151145,12.4,49.6,49.7,8.9,1.3,6.5,0.1,2.4,33.9,53.1,76.5,31.3,14.6,4.685161295927099,87.0,44.9,24.1,51.8,39.8,219200,2.53,33206,58025,17.4,4.9,0.0898105799008813,23.0,28.2,12.265884836402018,12.057100539028532,2.4616742460767322,26.78465962150728,12673,990.2,1034.4,40.1783441703695,38.8585352564,1,1
Trinity County,TX,14,14224,-3.1,51.8,78.7,9.8,0.8,0.4,0.0,1.6,9.2,21.8,92.6,6.7,-5.699999999999999,9.990157480314961,81.3,9.9,32.5,81.4,3.7,80100,2.81,18730,34555,16.1,6.3,0.0594066366704162,0.0,0.0,2.392083802024747,4.008998875140607,0.8385826771653543,7.239665354330708,6,693.61,21.0,42.05568053993251,-59.896355733899995,-2,-1
Tyler County,TX,14,21418,-1.6,45.9,79.2,11.5,0.8,0.4,0.0,1.3,7.7,21.700000000000003,88.5,6.9,-1.2000000000000028,8.913063778130544,82.8,11.8,32.7,82.6,2.9,75100,2.37,19612,39940,17.4,17.0,0.06251750863759455,0.0,0.0,3.2915771780745167,5.3680549070874966,0.4567653375665328,9.116397422728546,1,924.5,23.5,37.20702213091792,-67.2355377087,-2,-1
Upshur County,TX,14,40354,2.6,50.5,80.8,8.5,1.1,0.5,0.0,2.0,7.9,20.0,87.2,5.8,6.899999999999999,8.742627744461515,82.5,13.3,27.6,78.3,7.1,89400,2.73,22483,46600,15.8,-4.0,0.07932299152500372,0.0,0.0,1.4473162511770827,5.370694354958617,0.5016355255984537,7.319646131734153,21,582.95,67.4,39.4459037517966,-67.9733634879,-2,-1
Upton County,TX,14,3454,3.1,49.0,43.3,2.7,2.9,0.4,0.0,1.7,52.8,60.5,83.0,41.0,14.7,4.574406485234511,73.9,11.5,18.5,73.9,2.1,48500,2.67,22953,51750,17.1,9.8,0.045454545454545456,0.0,0.0,6.297915460335843,4.840764331210191,0.0,11.138679791546034,1,1241.32,2.7,37.52171395483497,-52.23765432100001,-2,-1
Uvalde County,TX,14,27117,2.7,50.7,27.9,1.2,1.1,0.7,0.1,0.9,70.2,74.2,87.8,53.4,11.8,5.258693808312129,69.1,14.5,17.7,71.1,7.0,68600,3.01,17479,34902,26.5,1.3,0.09927351845705645,47.8,0.0,4.452446804587528,11.882287863701738,1.4716598443780655,17.80639451266733,13,1551.95,17.0,32.953497805804474,-10.799015219300001,0,-1
Val Verde County,TX,14,48974,0.2,49.2,16.8,2.0,0.9,0.8,0.2,1.0,80.4,85.30000000000001,85.3,72.2,15.099999999999998,6.084861355004696,67.0,15.3,18.8,66.7,15.9,91900,3.14,17867,40450,22.1,0.4,0.07528484501980642,61.5,0.0,0.8018948829991424,10.70809000694246,1.2041287213623555,12.714113611303958,63,3144.75,15.5,27.516641483236004,7.8955179579,0,1
Van Zandt County,TX,14,52910,0.6,50.9,84.4,3.1,1.0,0.5,0.1,1.6,10.2,16.5,89.5,8.0,3.6999999999999993,9.051219051219052,81.2,13.5,33.2,77.9,4.5,96900,2.71,21920,43439,16.4,-0.7,0.0838026838026838,0.0,24.8,0.9471744471744472,7.759175959175959,0.6225855225855226,9.328935928935929,89,842.56,62.4,40.992250992250995,-72.1287288487,-2,-1
